id_raw,compte_bancaire,pays,annee,type_de_localisation,acces_au_telephone,taille_du_menage,age,sexe,relation_avec_le_chef_de_famille,etat_civil,niveau_education,type_de_job,Group Age
13756,Yes,Rwanda,2016,Rural,Yes,7,28,Female,Spouse,Marié(e),Secondary education,Formally employed Government,20-30
13757,No,Rwanda,2016,Rural,Yes,3,22,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
13758,Yes,Rwanda,2016,Rural,Yes,3,30,Male,Head of Household,Marié(e),Primary education,Self employed,20-30
13759,No,Rwanda,2016,Rural,Yes,3,26,Male,Parent,Célibataire,Secondary education,Informally employed,20-30
13760,No,Rwanda,2016,Urban,Yes,5,30,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
13761,No,Rwanda,2016,Rural,No,2,70,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,60-70
13762,No,Rwanda,2016,Rural,No,3,26,Female,Head of Household,Marié(e),Primary education,Informally employed,20-30
13763,Yes,Rwanda,2016,Rural,No,5,67,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,60-70
13764,No,Rwanda,2016,Rural,No,3,19,Female,Spouse,Marié(e),Secondary education,Informally employed,10-20
13765,No,Rwanda,2016,Rural,Yes,3,45,Female,Spouse,Marié(e),Primary education,Farming and Fishing,40-50
13766,Yes,Rwanda,2016,Rural,Yes,4,33,Female,Spouse,Marié(e),Tertiary education,Formally employed Government,30-40
13767,No,Rwanda,2016,Rural,Yes,6,41,Female,Head of Household,Veuf/Veuve,No formal education,Informally employed,40-50
13768,No,Rwanda,2016,Rural,Yes,4,25,Male,Head of Household,Marié(e),Primary education,Informally employed,20-30
13769,No,Rwanda,2016,Rural,Yes,8,34,Female,Parent,Célibataire,No formal education,Government Dependent,30-40
13770,No,Rwanda,2016,Urban,Yes,3,27,Female,Spouse,Marié(e),Secondary education,Self employed,20-30
13771,Yes,Rwanda,2016,Rural,Yes,4,62,Female,Spouse,Marié(e),No formal education,Farming and Fishing,60-70
13772,Yes,Rwanda,2016,Rural,Yes,4,32,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,30-40
13773,No,Rwanda,2016,Rural,Yes,4,25,Female,Spouse,Marié(e),Primary education,Self employed,20-30
13774,No,Rwanda,2016,Rural,Yes,5,40,Female,Spouse,Marié(e),Primary education,Informally employed,30-40
13775,No,Rwanda,2016,Rural,Yes,1,31,Male,Head of Household,Célibataire,Secondary education,Informally employed,30-40
13776,No,Rwanda,2016,Rural,Yes,3,53,Female,Head of Household,Veuf/Veuve,Primary education,Farming and Fishing,50-60
13777,No,Rwanda,2016,Rural,Yes,6,74,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,70-80
13778,No,Rwanda,2016,Rural,Yes,3,35,Male,Head of Household,Marié(e),No formal education,Farming and Fishing,30-40
13779,No,Rwanda,2016,Rural,Yes,7,22,Male,Child,Célibataire,Secondary education,Farming and Fishing,20-30
13780,No,Rwanda,2016,Rural,No,2,76,Female,Spouse,Marié(e),No formal education,Farming and Fishing,70-80
13781,No,Rwanda,2016,Rural,Yes,4,35,Male,Head of Household,Divorcé(e),Secondary education,Informally employed,30-40
13782,No,Rwanda,2016,Rural,Yes,3,25,Female,Spouse,Marié(e),Primary education,Farming and Fishing,20-30
13783,No,Rwanda,2016,Rural,Yes,6,19,Male,Child,Célibataire,Secondary education,Farming and Fishing,10-20
13784,No,Rwanda,2016,Rural,Yes,6,38,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
13785,Yes,Rwanda,2016,Rural,Yes,7,55,Female,Spouse,Marié(e),Primary education,Informally employed,50-60
13786,No,Rwanda,2016,Rural,Yes,9,40,Male,Head of Household,Marié(e),Primary education,Formally employed Private,30-40
13787,No,Rwanda,2016,Rural,Yes,7,37,Male,Head of Household,Marié(e),No formal education,Informally employed,30-40
13788,No,Rwanda,2016,Rural,Yes,7,45,Male,Head of Household,Marié(e),No formal education,Farming and Fishing,40-50
13789,Yes,Rwanda,2016,Urban,Yes,4,22,Female,Other non-relatives,Célibataire,Primary education,Informally employed,20-30
13790,No,Rwanda,2016,Rural,Yes,9,24,Male,Child,Célibataire,Secondary education,Remittance Dependent,20-30
13791,No,Rwanda,2016,Urban,Yes,5,35,Female,Spouse,Marié(e),Primary education,Informally employed,30-40
13792,No,Rwanda,2016,Urban,Yes,8,18,Female,Child,Célibataire,Secondary education,Remittance Dependent,10-20
13793,No,Rwanda,2016,Rural,Yes,3,25,Female,Spouse,Marié(e),Primary education,Farming and Fishing,20-30
13794,No,Rwanda,2016,Rural,Yes,6,32,Male,Head of Household,Marié(e),No formal education,Informally employed,30-40
13795,Yes,Rwanda,2016,Rural,Yes,5,48,Female,Spouse,Marié(e),Tertiary education,Farming and Fishing,40-50
13796,No,Rwanda,2016,Rural,Yes,6,40,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
13797,No,Rwanda,2016,Rural,Yes,2,47,Female,Head of Household,Marié(e),Primary education,Farming and Fishing,40-50
13798,Yes,Rwanda,2016,Rural,Yes,7,43,Female,Spouse,Marié(e),Primary education,Self employed,40-50
13799,No,Rwanda,2016,Urban,Yes,4,35,Male,Head of Household,Marié(e),Primary education,Self employed,30-40
13800,No,Rwanda,2016,Rural,Yes,4,28,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
13801,No,Rwanda,2016,Rural,Yes,5,45,Female,Spouse,Marié(e),No formal education,Informally employed,40-50
13802,No,Rwanda,2016,Rural,Yes,2,37,Female,Head of Household,Célibataire,No formal education,Farming and Fishing,30-40
13803,No,Rwanda,2016,Rural,Yes,3,28,Male,Child,Célibataire,Primary education,Farming and Fishing,20-30
13804,No,Rwanda,2016,Rural,No,3,32,Female,Child,Divorcé(e),Primary education,Farming and Fishing,30-40
13805,No,Rwanda,2016,Rural,Yes,5,28,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
13806,No,Rwanda,2016,Rural,Yes,3,23,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
13807,No,Rwanda,2016,Rural,Yes,5,35,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
13808,No,Rwanda,2016,Rural,Yes,4,52,Female,Spouse,Marié(e),No formal education,Informally employed,50-60
13809,No,Rwanda,2016,Urban,Yes,2,35,Female,Spouse,Marié(e),No formal education,Informally employed,30-40
13810,No,Rwanda,2016,Rural,Yes,3,35,Male,Head of Household,Divorcé(e),No formal education,Self employed,30-40
13811,No,Rwanda,2016,Rural,Yes,5,49,Male,Head of Household,Marié(e),Secondary education,Informally employed,40-50
13812,No,Rwanda,2016,Rural,Yes,6,34,Male,Head of Household,Marié(e),No formal education,Informally employed,30-40
13813,No,Rwanda,2016,Rural,Yes,5,29,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
13814,No,Rwanda,2016,Rural,No,2,23,Female,Spouse,Marié(e),Primary education,Farming and Fishing,20-30
13815,No,Rwanda,2016,Rural,No,3,57,Female,Head of Household,Veuf/Veuve,No formal education,Farming and Fishing,50-60
13816,Yes,Rwanda,2016,Urban,Yes,7,31,Female,Spouse,Marié(e),Secondary education,Other Income,30-40
13817,Yes,Rwanda,2016,Urban,Yes,4,58,Male,Head of Household,Marié(e),Secondary education,Other Income,50-60
13818,No,Rwanda,2016,Urban,Yes,5,16,Male,Parent,Célibataire,Secondary education,Remittance Dependent,10-20
13819,No,Rwanda,2016,Urban,Yes,3,53,Female,Spouse,Marié(e),Primary education,Informally employed,50-60
13820,No,Rwanda,2016,Rural,Yes,2,29,Male,Parent,Célibataire,No formal education,Informally employed,20-30
13821,No,Rwanda,2016,Urban,Yes,8,24,Male,Child,Célibataire,Secondary education,Remittance Dependent,20-30
13822,No,Rwanda,2016,Rural,Yes,5,32,Female,Parent,Veuf/Veuve,Primary education,Farming and Fishing,30-40
13823,No,Rwanda,2016,Rural,Yes,4,29,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
13824,No,Rwanda,2016,Rural,No,2,24,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
13825,No,Rwanda,2016,Rural,Yes,2,61,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,60-70
13826,No,Rwanda,2016,Rural,No,3,40,Female,Spouse,Célibataire,Primary education,Informally employed,30-40
13827,No,Rwanda,2016,Rural,Yes,5,30,Female,Head of Household,Marié(e),Primary education,Farming and Fishing,20-30
13828,No,Rwanda,2016,Rural,Yes,8,44,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,40-50
13829,No,Rwanda,2016,Rural,No,5,30,Female,Head of Household,Divorcé(e),No formal education,Government Dependent,20-30
13830,No,Rwanda,2016,Rural,Yes,4,55,Male,Head of Household,Marié(e),Primary education,Informally employed,50-60
13831,No,Rwanda,2016,Rural,No,1,37,Male,Head of Household,Célibataire,Primary education,Informally employed,30-40
13832,No,Rwanda,2016,Rural,Yes,7,39,Male,Head of Household,Marié(e),No formal education,Farming and Fishing,30-40
13833,No,Rwanda,2016,Rural,No,8,40,Female,Spouse,Marié(e),Primary education,Farming and Fishing,30-40
13834,No,Rwanda,2016,Rural,No,4,53,Female,Head of Household,Divorcé(e),No formal education,Other Income,50-60
13835,No,Rwanda,2016,Rural,Yes,4,64,Female,Head of Household,Veuf/Veuve,No formal education,Informally employed,60-70
13836,No,Rwanda,2016,Rural,Yes,6,48,Male,Head of Household,Marié(e),Primary education,Informally employed,40-50
13837,No,Rwanda,2016,Urban,Yes,3,19,Male,Child,Célibataire,No formal education,Informally employed,10-20
13838,No,Rwanda,2016,Rural,No,1,65,Female,Head of Household,Veuf/Veuve,No formal education,Dont Know/Refuse to answer,60-70
13839,No,Rwanda,2016,Urban,Yes,6,20,Female,Child,Célibataire,Secondary education,Farming and Fishing,10-20
13840,No,Rwanda,2016,Rural,Yes,6,52,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,50-60
13841,Yes,Rwanda,2016,Rural,Yes,7,40,Female,Spouse,Marié(e),Secondary education,Farming and Fishing,30-40
13842,No,Rwanda,2016,Rural,Yes,5,29,Female,Child,Divorcé(e),Primary education,Informally employed,20-30
13843,No,Rwanda,2016,Rural,Yes,5,22,Male,Child,Célibataire,Primary education,Informally employed,20-30
13844,No,Rwanda,2016,Rural,Yes,5,37,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,30-40
13845,No,Rwanda,2016,Rural,Yes,5,25,Female,Spouse,Marié(e),No formal education,Informally employed,20-30
13846,Yes,Rwanda,2016,Urban,No,4,20,Male,Other relative,Célibataire,Secondary education,Government Dependent,10-20
13847,No,Rwanda,2016,Rural,No,6,41,Female,Spouse,Marié(e),No formal education,Farming and Fishing,40-50
13848,No,Rwanda,2016,Rural,Yes,6,52,Female,Spouse,Marié(e),No formal education,Farming and Fishing,50-60
13849,No,Rwanda,2016,Rural,Yes,1,23,Female,Head of Household,Célibataire,Primary education,Farming and Fishing,20-30
13850,No,Rwanda,2016,Rural,Yes,2,21,Male,Head of Household,Célibataire,Primary education,Farming and Fishing,20-30
13851,No,Rwanda,2016,Rural,No,4,54,Male,Head of Household,Marié(e),Primary education,Informally employed,50-60
13852,No,Rwanda,2016,Rural,Yes,1,49,Female,Head of Household,Célibataire,No formal education,Informally employed,40-50
13853,No,Rwanda,2016,Rural,Yes,2,29,Female,Head of Household,Divorcé(e),Primary education,Farming and Fishing,20-30
13854,No,Rwanda,2016,Rural,No,3,19,Female,Spouse,Marié(e),Primary education,Informally employed,10-20
13855,Yes,Rwanda,2016,Rural,Yes,4,63,Female,Spouse,Marié(e),Secondary education,Remittance Dependent,60-70
13856,No,Rwanda,2016,Rural,Yes,1,80,Female,Head of Household,Veuf/Veuve,No formal education,Remittance Dependent,70-80
13857,No,Rwanda,2016,Rural,Yes,4,31,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
13858,No,Rwanda,2016,Rural,Yes,2,40,Female,Head of Household,Célibataire,Primary education,Farming and Fishing,30-40
13859,No,Rwanda,2016,Rural,Yes,3,47,Male,Head of Household,Marié(e),Secondary education,Farming and Fishing,40-50
13860,No,Rwanda,2016,Rural,Yes,2,32,Female,Child,Divorcé(e),No formal education,Farming and Fishing,30-40
13861,No,Rwanda,2016,Rural,No,4,24,Female,Spouse,Marié(e),No formal education,Informally employed,20-30
13862,No,Rwanda,2016,Rural,Yes,5,38,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,30-40
13863,No,Rwanda,2016,Rural,Yes,4,26,Female,Spouse,Marié(e),No formal education,Farming and Fishing,20-30
13864,No,Rwanda,2016,Rural,No,2,59,Female,Head of Household,Veuf/Veuve,No formal education,Farming and Fishing,50-60
13865,No,Rwanda,2016,Rural,Yes,4,16,Female,Child,Célibataire,Secondary education,Remittance Dependent,10-20
13866,No,Rwanda,2016,Rural,Yes,2,72,Female,Head of Household,Veuf/Veuve,No formal education,Informally employed,70-80
13867,No,Rwanda,2016,Rural,Yes,7,18,Female,Child,Célibataire,Primary education,Informally employed,10-20
13868,No,Rwanda,2016,Rural,No,9,18,Male,Child,Célibataire,Primary education,Farming and Fishing,10-20
13869,No,Rwanda,2016,Rural,Yes,8,40,Female,Spouse,Marié(e),Primary education,Self employed,30-40
13870,No,Rwanda,2016,Rural,Yes,3,35,Male,Head of Household,Marié(e),Primary education,Formally employed Private,30-40
13871,Yes,Rwanda,2016,Rural,Yes,5,37,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,30-40
13872,No,Rwanda,2016,Rural,Yes,8,35,Female,Spouse,Marié(e),Primary education,Informally employed,30-40
13873,No,Rwanda,2016,Rural,Yes,5,31,Female,Spouse,Marié(e),Primary education,Farming and Fishing,30-40
13874,No,Rwanda,2016,Rural,No,4,35,Male,Head of Household,Marié(e),No formal education,Informally employed,30-40
13875,No,Rwanda,2016,Rural,Yes,8,46,Female,Head of Household,Marié(e),Secondary education,Farming and Fishing,40-50
13876,No,Rwanda,2016,Rural,Yes,5,56,Male,Head of Household,Marié(e),Primary education,Informally employed,50-60
13877,No,Rwanda,2016,Rural,Yes,5,37,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
13878,No,Rwanda,2016,Rural,No,2,61,Female,Head of Household,Veuf/Veuve,No formal education,Farming and Fishing,60-70
13879,No,Rwanda,2016,Rural,Yes,2,22,Female,Spouse,Marié(e),Primary education,Farming and Fishing,20-30
13880,No,Rwanda,2016,Rural,Yes,5,21,Female,Child,Célibataire,Secondary education,Remittance Dependent,20-30
13881,No,Rwanda,2016,Rural,Yes,7,31,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,30-40
13882,No,Rwanda,2016,Urban,Yes,2,65,Female,Spouse,Marié(e),No formal education,Farming and Fishing,60-70
13883,No,Rwanda,2016,Rural,No,2,65,Female,Head of Household,Veuf/Veuve,Primary education,Farming and Fishing,60-70
13884,Yes,Rwanda,2016,Urban,Yes,1,79,Female,Head of Household,Veuf/Veuve,No formal education,Remittance Dependent,70-80
13885,No,Rwanda,2016,Rural,Yes,1,24,Male,Head of Household,Célibataire,Secondary education,Farming and Fishing,20-30
13886,No,Rwanda,2016,Rural,Yes,6,32,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
13887,No,Rwanda,2016,Rural,Yes,4,22,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
13888,No,Rwanda,2016,Rural,Yes,6,35,Female,Spouse,Marié(e),Primary education,Farming and Fishing,30-40
13889,No,Rwanda,2016,Rural,Yes,7,45,Male,Head of Household,Marié(e),No formal education,Informally employed,40-50
13890,No,Rwanda,2016,Rural,Yes,3,29,Female,Spouse,Marié(e),Primary education,Farming and Fishing,20-30
13891,No,Rwanda,2016,Rural,Yes,6,34,Female,Spouse,Marié(e),Primary education,Farming and Fishing,30-40
13892,No,Rwanda,2016,Rural,No,7,52,Female,Spouse,Marié(e),Primary education,Farming and Fishing,50-60
13893,No,Rwanda,2016,Rural,Yes,7,48,Female,Spouse,Marié(e),Primary education,Farming and Fishing,40-50
13894,No,Rwanda,2016,Rural,Yes,2,24,Female,Head of Household,Célibataire,Primary education,Informally employed,20-30
13895,No,Rwanda,2016,Rural,Yes,4,28,Male,Head of Household,Marié(e),No formal education,Informally employed,20-30
13896,No,Rwanda,2016,Rural,Yes,9,20,Female,Child,Célibataire,Primary education,Farming and Fishing,10-20
13897,No,Rwanda,2016,Rural,No,2,64,Female,Head of Household,Veuf/Veuve,No formal education,Other Income,60-70
13898,No,Rwanda,2016,Rural,Yes,3,25,Female,Spouse,Marié(e),Secondary education,Remittance Dependent,20-30
13899,No,Rwanda,2016,Rural,Yes,2,25,Male,Head of Household,Marié(e),Primary education,Informally employed,20-30
13900,No,Rwanda,2016,Rural,Yes,3,28,Male,Head of Household,Marié(e),Primary education,Informally employed,20-30
13901,No,Rwanda,2016,Urban,Yes,5,34,Female,Head of Household,Divorcé(e),Primary education,Self employed,30-40
13902,No,Rwanda,2016,Rural,Yes,6,38,Female,Spouse,Marié(e),Primary education,Informally employed,30-40
13903,No,Rwanda,2016,Rural,Yes,3,26,Male,Head of Household,Marié(e),Primary education,Informally employed,20-30
13904,No,Rwanda,2016,Rural,Yes,5,34,Female,Spouse,Marié(e),Primary education,Farming and Fishing,30-40
13905,No,Rwanda,2016,Rural,Yes,4,29,Female,Head of Household,Veuf/Veuve,Secondary education,Farming and Fishing,20-30
13906,No,Rwanda,2016,Rural,Yes,7,22,Female,Child,Célibataire,Secondary education,Farming and Fishing,20-30
13907,No,Rwanda,2016,Rural,No,2,57,Female,Head of Household,Veuf/Veuve,No formal education,Farming and Fishing,50-60
13908,No,Rwanda,2016,Rural,Yes,7,23,Male,Parent,Célibataire,Secondary education,Informally employed,20-30
13909,No,Rwanda,2016,Rural,Yes,9,20,Female,Child,Célibataire,Primary education,Other Income,10-20
13910,No,Rwanda,2016,Rural,Yes,5,45,Female,Head of Household,Divorcé(e),Primary education,Informally employed,40-50
13911,No,Rwanda,2016,Rural,Yes,4,30,Male,Head of Household,Marié(e),Primary education,Farming and Fishing,20-30
13912,Yes,Rwanda,2016,Urban,Yes,3,81,Male,Head of Household,Veuf/Veuve,No formal education,Farming and Fishing,80+
13913,No,Rwanda,2016,Rural,No,1,75,Female,Head of Household,Veuf/Veuve,Primary education,Remittance Dependent,70-80
13914,Yes,Rwanda,2016,Rural,Yes,4,28,Male,Head of Household,Marié(e),Secondary education,Informally employed,20-30
13915,No,Rwanda,2016,Rural,Yes,7,34,Female,Spouse,Marié(e),Primary education,Farming and Fishing,30-40
13916,No,Rwanda,2016,Rural,No,4,28,Female,Head of Household,Marié(e),Primary education,Farming and Fishing,20-30
13917,No,Rwanda,2016,Rural,Yes,4,35,Male,Head of Household,Marié(e),Primary education,Informally employed,30-40
13918,No,Rwanda,2016,Rural,No,1,78,Female,Head of Household,Veuf/Veuve,No formal education,Dont Know/Refuse to answer,70-80
13919,No,Rwanda,2016,Rural,Yes,4,30,Male,Head of Household,Marié(e),Primary education,Informally employed,20-30
13920,Yes,Rwanda,2016,Rural,Yes,4,30,Female,Spouse,Marié(e),Primary education,Informally employed,20-30
13921,No,Rwanda,2016,Rural,Yes,3,16,Male,Child,Célibataire,Primary education,Farming and Fishing,10-20
13922,Yes,Rwanda,2016,Urban,Yes,4,50,Female,Head of Household,Veuf/Veuve,Secondary education,Other Income,40-50
